KEY,en
PASSIVE_WIDESWING_NAME,Вращай и побеждай
PASSIVE_WIDESWING_DESC,Ваша базовая атака — вращательная атака 3x3 клетки с Рассечением.
PASSIVE_WIDESWING2_DESC,Ваша базовая атака — двойная вращательная атака 3x3 клетки с Рассечением.
PASSIVE_CONFRONTATIONAL_NAME,Задиристый
PASSIVE_CONFRONTATIONAL_DESC,При получении урона затопчите одну клетку в сторону источника урона.
PASSIVE_CONFRONTATIONAL2_DESC,При получении урона затопчите весь путь до источника урона.
PASSIVE_HEAVEHOOK_NAME,Крюк-рывок
PASSIVE_HEAVEHOOK_DESC,"Ваш крюк может нацеливаться на клетки.
Притянутые крюком юниты получают затаптывание во время притягивания.
"
PASSIVE_HEAVEHOOK2_DESC,"Ваш крюк может нацеливаться на клетки.
Притянутые крюком юниты получают затаптывание во время притягивания, урон от затаптывания удвоен.
"
PASSIVE_HEAVEHOOK_MULTICLASS_DESC,"Ваш крюк может нацеливаться на клетки.
Притянутые крюком юниты получают затаптывание во время притягивания.
[s:.7](Экипирует временный крюк, если у вас его нет)[/s]"
PASSIVE_HEAVEHOOK2_MULTICLASS_DESC,"Ваш крюк может нацеливаться на клетки.
Притянутые крюком юниты получают затаптывание во время притягивания, урон от затаптывания удвоен.
[s:.7](Экипирует временный крюк, если у вас его нет)[/s]"
PASSIVE_HARPOONER_NAME,Гарпунщик
PASSIVE_HARPOONER_DESC,"Когда враг входит в зону досягаемости, притяните его крюком."
PASSIVE_HARPOONER2_DESC,"Когда враг входит в зону досягаемости, притяните его крюком. Ваш крюк наносит +2 к урону."
PASSIVE_HARPOONER_MULTICLASS_DESC,"Когда враг входит в зону досягаемости, атакуйте его оружием."
PASSIVE_HARPOONER2_MULTICLASS_DESC,"Когда враг входит в зону досягаемости, атакуйте его оружием. Ваше оружие наносит +2 к урону."
PASSIVE_LORDOFTHEFLIES_NAME,Повелитель мух
PASSIVE_LORDOFTHEFLIES_DESC,"Все мухи Очарованы и получают +1 к урону.
При наложении Гнили вы накладываете +1 Гниль."
PASSIVE_LORDOFTHEFLIES2_DESC,"Все мухи Очарованы и получают +4 к урону.
При наложении Гнили вы накладываете +1 Гниль."
PASSIVE_SCHADENFREUDE_NAME,Злорадство
PASSIVE_SCHADENFREUDE_DESC,Ваши [img:str] и [img:con] увеличены на 2 за каждое расстройство в вашей группе.
PASSIVE_SCHADENFREUDE2_DESC,Все ваши характеристики увеличены на 2 за каждое расстройство в вашей группе.
PASSIVE_GURGITATOR_NAME,Пожиратель
PASSIVE_GURGITATOR_DESC,При лечении сверх макс. ОЗ получите +1 [img:str].
PASSIVE_GURGITATOR2_DESC,При лечении сверх макс. ОЗ получите +1 [img:str] и +1 к урону оружия.
PASSIVE_LOOSEMEAT_NAME,Рыхлое мясо
PASSIVE_LOOSEMEAT_DESC,При получении урона создаётся подбираемая еда.
PASSIVE_LOOSEMEAT2_DESC,При получении урона или перемещении создаётся подбираемая еда.
PASSIVE_HACK_NAME,Взлом
PASSIVE_HACK_DESC,"Ваша базовая атака всегда критическая по врагам с [img:shield].
Критические удары базовой атаки снимают усиления с юнитов."
PASSIVE_HACK2_DESC,"Ваша базовая атака всегда критическая по врагам с [img:shield].
Критические удары базовой атаки снимают усиления с юнитов.
Критические удары наносят +100% урона."
PASSIVE_BOWLINGBALL_NAME,Шар для боулинга
PASSIVE_BOWLINGBALL_DESC,Соседние и диагональные коты-союзники получают бонусную способность Бросок.
PASSIVE_BOWLINGBALL2_DESC,Соседние и диагональные коты-союзники получают бонусную способность Бросок+.
PASSIVE_TESTY_NAME,Раздражительный
PASSIVE_TESTY_DESC,При получении урона +1 к дальности перемещения до конца хода.
PASSIVE_TESTY2_DESC,При получении урона +1 к дальности перемещения.
PASSIVE_INDIGESTION_NAME,Несварение
PASSIVE_INDIGESTION_DESC,При лечении сверх макс. ОЗ испустите газы и наложите Яд 3 на соседних юнитов.
PASSIVE_INDIGESTION2_DESC,При лечении сверх макс. ОЗ испустите газы и наложите Яд 3 и Ожог 3 на соседних юнитов.
PASSIVE_INCUBATOR_NAME,Инкубатор
PASSIVE_INCUBATOR_DESC,При лечении сверх макс. ОЗ создаётся гнилая муха.
PASSIVE_INCUBATOR2_DESC,При лечении сверх макс. ОЗ создаётся гнилая муха с ОЗ и уроном равным избытку лечения.
PASSIVE_DUKEOFFLIES_NAME,Герцог мух
PASSIVE_DUKEOFFLIES_DESC,"В конце боя вся подбираемая еда превращается в союзных мух.
Союзные мухи остаются с вами между боями."
PASSIVE_DUKEOFFLIES2_DESC,"В конце боя вся подбираемая еда превращается в союзных мух.
Союзные мухи остаются с вами между боями.
Ваша базовая атака порождает мух."
//fighter,
PASSIVE_FRENZY_NAME,Бешенство
PASSIVE_FRENZY_DESC,При уничтожении юнита получите +2 [img:str].
PASSIVE_FRENZY2_DESC,При уничтожении юнита получите +2 [img:str] и +2 [img:spd].
