KEY,en,notes,sp,fr,de,it,pt-br
ABILITY_HEALINGBOLT_DESC,A lightning bolt that heals and has a chance to Stun.,,Un rayo que cura y tiene una probabilidad de aturdir.,Un éclair qui soigne et a une chance d'étourdir.,"Ein Blitz, der Leben wiederherstellt und manchmal Betäubung verursacht.",Un fulmine che cura e ha la possibilità di infliggere Stordimento.,Um raio que cura e possui uma chance de atordoar.
ABILITY_HEALINGBOLT2_DESC,A lightning bolt that heals allies and has a chance to Stun enemies.,,Un rayo que cura a los aliados y tiene una probabilidad de aturdir a los enemigos.,Un éclair qui soigne les alliés et a une chance d'étourdir les ennemis.,"Ein Blitz, der Leben bei Verbündeten wiederherstellt und bei Gegnern manchmal Betäubung verursacht.",Un fulmine che cura gli alleati e ha la possibilità di infliggere Stordimento ai nemici.,Um raio que cura aliados e possui uma chance de atordoar inimigos.
ABILITY_SLIPTHROUGH_NAME,Slip Through,,Escabullimiento,Faufilage,Durchzwängen,Scivolamento,Rolagem
ABILITY_SLIPTHROUGH_DESC,Roll up to two tiles in a diagonal line.,,Rueda hasta 2 casillas en diagonal.,Roulez sur&nbsp;1&nbsp;à&nbsp;2&nbsp;cases en diagonale.,Rolle bis zu zwei Felder in einer diagonalen Linie.,Rotoli fino a due caselle in diagonale.,Role por até dois espaços em uma linha diagonal.
ABILITY_SLIPTHROUGH2_DESC,Roll any number of tiles in a diagonal line.,,Rueda cualquier cantidad de casillas en diagonal.,Roulez en diagonale sur autant de cases que vous le souhaitez.,Rolle beliebig viele Felder in einer diagonalen Linie.,Rotoli per un qualsiasi numero di caselle in diagonale.,Role por quantos espaços quiser em uma linha diagonal.
ABILITY_DUMP_NAME,Dump,,Evacuación,Excrément,Häufchen,Bisognino,Defecar
ABILITY_DUMP_DESC,Spawn a poop on an adjacent tile.,,Genera una caca en una casilla adyacente.,Fait apparaître un caca sur une case adjacente.,Lege ein Häufchen auf ein benachbartes Feld.,Generi un escremento su una casella adiacente.,Gere cocô em um espaço adjacente.
ABILITY_DUMP2_DESC,Spawn a poop on an adjacent tile. Inflict Poison 3 and a 15% chance to Stun if you poop on a unit.,,Genera una caca en una casilla adyacente. Inflige 3 de veneno y tiene un 15 % de probabilidad de aturdir si la caca cae sobre una unidad.,Fait apparaître un caca sur une case adjacente. Inflige Poison&nbsp;+3&nbsp;et vous confère 15&nbsp;% de chances d'Étourdissement si vous chiez sur une unité.,"Lege ein Häufchen auf ein benachbartes Feld. Verursache Gift&nbsp;3 und mit einer 15%igen Wahrscheinlichkeit Betäubung, wenn du ein Häufchen auf eine Einheit legst.",Generi un escremento su una casella adiacente. Infliggi Veleno 3 e una probabilità del 15% di Stordimento se lo fai su un'unità.,Gere cocô em um espaço adjacente. Aplique veneno 3 com uma chance de 15% de atordoar se você fizer cocô em uma unidade.
ABILITY_SNACK_NAME,Snacks,,Aperitivo,Goûter,Snacks,Spuntini,Lanche
ABILITY_SNACK_DESC,Heal yourself or another unit within four tiles 1 HP.,,Recupera 1 PS o se los devuelve a otra unidad en un radio de 4 casillas.,Soignez-vous ou une autre unité à moins de 4&nbsp;cases de 1&nbsp;PV.,Heile dich oder eine anderen Einheit innerhalb von vier Feldern um 1&nbsp;LP.,Curi te o un'altra unità entro quattro caselle di 1 PS.,Cure 1 PV de si ou de outra unidade dentro de quatro espaços de distância.
ABILITY_SNACK2_DESC,Heal yourself or another unit 1 HP. 50% chance to also give +1 [img:con].,,Recupera 1 PS o se los devuelve a otra unidad. Tiene un 50 % de probabilidad de otorgar también +1 [img:con].,Soignez-vous ou une autre unité de 1&nbsp;PV. L'unité soignée a 50&nbsp;% de chances de gagner [img:con]&nbsp;+1.,"Heile dich oder eine anderen Einheit innerhalb von vier Feldern um 1&nbsp;LP. 50%ige Wahrscheinlichkeit, außerdem +1&nbsp;[img:con] zu verleihen.",Curi te o un'altra unità entro quattro caselle di 1 PS. 50% di probabilità di ottenere anche +1 alla [img:con].,Cure 1 PV de si ou de outra unidade. 50% de chance de também conceder +1 de [img:con].
ABILITY_FEATHERFEET_NAME,Feather Feet,,Pies ligeros,Patte véloce,Federfuß,Come una Piuma,Pé de Pluma
ABILITY_FEATHERFEET_DESC,Gain +1 [img:spd].,,Obtiene +1 [img:spd].,[img:spd]&nbsp;+1.,Erhalte +1&nbsp;[img:spd].,Guadagni +1 [img:spd].,Obtenha +1 de [img:spd].
ABILITY_FEATHERFEET2_DESC,"Gain +1 [img:spd].
Bonus Passive: You're unaffected by tile effects.",,"Obtiene +1 [img:spd].
Pasiva de bonificación: No le afectan los efectos de las casillas.",[img:spd]&nbsp;+1. Bonus passif&nbsp;: les effets de case de vous affectent pas.,"Erhalte +1&nbsp;[img:con].
Bonuspassiveffekt: Feldeffekte haben keine Wirkung auf dich.","Guadagni +1 [img:spd].
Bonus Passivo: Gli effetti delle caselle non ti influenzano.","Obtenha +1 de [img:spd].
Bônus passivo: você não sofre efeitos de espaços."
ABILITY_REDUCE_NAME,Reduce,,Reducción,Réduction,Reduktion,Riduzione,Redução
ABILITY_REDUCE_DESC,"Gain +20% dodge chance, +4 [img:spd], and -2 Damage.
[s:.7](Castable once per battle.)[/s]",,"Obtiene un +20 % de probabilidad de esquiva, +4 [img:spd] y -2 de daño.
[s:.7](Se puede lanzar una vez por combate).[/s]","Chances d'esquive&nbsp;+20&nbsp;%, [img:spd]&nbsp;+4, and Dégâts&nbsp;-2. [s:.7](Une fois par combat.)[/s]","Erhalte +20&nbsp;% Ausweichchance, +4&nbsp;[img:spd] und -2&nbsp;Schaden.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Ottieni +20% di probabilità di schivata, +4 alla [img:spd] e -2 al Danno.
[s:.7](Lanciabile una volta per battaglia.)[/s]","Obtenha +20% de chance de esquiva, +4 de [img:spd] e -2 de dano.
[s:.7](Um lançamento por batalha.)[/s]"
ABILITY_REDUCE2_DESC,"Gain +20% dodge chance, +4 [img:spd], and -2 Damage.
[s:.7](This spell costs 0 mana. Castable once per battle.)[/s]",,"Obtiene un +20 % de probabilidad de esquiva, +4 [img:spd] y -2 de daño.
[s:.7](Este hechizo cuesta 0 de maná. Se puede lanzar una vez por combate).[/s]","Chances d'esquive&nbsp;+20&nbsp;%, [img:spd]&nbsp;+4, and Dégâts&nbsp;-2. [s:.7](Une fois par combat. Coûte 0&nbsp;mana.)[/s]","Erhalte +20&nbsp;% Ausweichchance, +4&nbsp;[img:spd] und -2&nbsp;Schaden.
[s:.7](Dieser Zauber kostet 0&nbsp;Mana. Einmal pro Kampf verwendbar.)[/s]","Ottieni +20% di probabilità di schivata, +4 alla [img:spd] e -2 al Danno.
[s:.7](Quest'incantesimo costa 0 mana. Lanciabile una volta per battaglia.)[/s]","Obtenha +20% de chance de esquiva, +4 de [img:spd] e -2 de dano.
[s:.7](Este encantamento custa 0 de mana. Um lançamento por batalha.)[/s]"
ABILITY_NERF_NAME,Nerf,,Debilitador,Nerf,Schwächen,Depotenziamento,Nerf
ABILITY_NERF_DESC,Inflict -1 Damage on a unit.,,Inflige -1 de daño a una unidad.,Inflige Dégâts&nbsp;-1&nbsp;sur une unité.,Verursache -1&nbsp;Schaden bei einer Einheit.,Infliggi -1 al Danno a un'unità.,Aplique -1 de dano em uma unidade.
ABILITY_NERF2_DESC,Inflict -1 Damage and -1 [img:con] on a unit.,,Inflige -1 de daño y -1 [img:con] a una unidad.,Inflige Dégâts&nbsp;-1&nbsp;et [img:con]&nbsp;-1&nbsp;sur une unité.,Verursache -1&nbsp;Schaden und -1&nbsp;[img:con] bei einer Einheit.,Infliggi -1 al Danno e -1 alla [img:con] a un'unità.,Aplique -1 de dano e -1 de [img:con] em uma unidade.
ABILITY_TRIP_NAME,Trip,,Traspié,Croche-patte,Bein stellen,Inciampo,Tropeço
ABILITY_TRIP_DESC,"Immobilize an adjacent unit.
[s:.7]This only has a 25% chance to work on boss units and large enemies.[/s]",,"Inmoviliza a una unidad adyacente.
[s:.7](Esto solo tiene un 25 % de probabilidad de surtir efecto con jefes y enemigos grandes).[/s]",Immobilise une unité adjacente. [s:.7]25&nbsp;% de chances de succès sur les Boss et les ennemis imposants.[/s],"Mach eine benachbarte Einheit bewegungsunfähig.
[s:.7]Ist bei Bossen und großen Gegnern nur zu 25&nbsp;% erfolgreich.[/s]","Immobilizza un'unità adiacente.
[s:.7]Ha solo il 25% di probabilità di funzionare su unità boss e nemici di grandi dimensioni.[/s]","Imobilize uma unidade adjacente.
[s:.7]Isto possui apenas 25% de chance de funcionar em chefes e inimigos grandes.[/s]"
ABILITY_TRIP2_DESC,"Immobilize a unit in range 4.
[s:.7]This only has a 25% chance to work on boss units and large enemies.[/s]",,"Inmoviliza a una unidad en un alcance de 4 casillas.
[s:.7](Esto solo tiene un 25 % de probabilidad de surtir efecto con jefes y enemigos grandes).[/s]",Immobilise une unité à 4&nbsp;cases ou moins. [s:.7]25&nbsp;% de chances de succès sur les Boss et les ennemis imposants.[/s],"Mach eine Einheit, die höchsten 4&nbsp;Felder entfernt ist, bewegungsunfähig.
[s:.7]Ist bei Bossen und großen Gegnern nur zu 25&nbsp;% erfolgreich.[/s]","Immobilizza un'unità entro un raggio d'azione di 4.
[s:.7]Ha solo il 25% di probabilità di funzionare su unità boss e nemici di grandi dimensioni.[/s]","Imobilize uma unidade em alcance 4.
[s:.7]Isto possui apenas 25% de chance de funcionar em chefes e inimigos grandes.[/s]"
ABILITY_COPYCAT_NAME,Copycat,,Imitador,Copie,Nachäffen,Imitazione,Duplicata
ABILITY_COPYCAT_DESC,This spell is a copy of the most recent spell an allied cat cast.,,Este hechizo es una copia del más reciente que haya lanzado un aliado.,Ce sort est une copie du dernier sort lancé par un chat allié.,"Dieser Zauber ist eine Kopie des letzten Zaubers, den eine verbündete Katze gewirkt hat.",Quest'incantesimo è una copia dell'incantesimo più recente lanciato da un gatto alleato.,Este encantamento é uma cópia do encantamento mais recente lançado por um gato aliado.
ABILITY_COPYCAT2_DESC,This spell is an upgraded copy of the most recent spell an allied cat cast.,,Este hechizo es una copia mejorada del más reciente que haya lanzado un aliado.,Ce sort est une copie améliorée du dernier sort lancé par un chat allié.,"Dieser Zauber ist eine verbesserte Kopie des letzten Zaubers, den eine verbündete Katze gewirkt hat.",Quest'incantesimo è una copia potenziata dell'incantesimo più recente lanciato da un gatto alleato.,Este encantamento é uma versão aprimorada do encantamento mais recente lançado por um gato aliado.
ABILITY_METRONOME_NAME,Metronome,,Metrónomo,Métronome,Metronom,Metronomo,Metrônomo
ABILITY_METRONOME_DESC,Cast a random spell.,,Lanza un hechizo al azar.,Lance un sort aléatoire.,Wirke einen zufälligen Zauber.,Lancia un incantesimo casuale.,Lance um encantamento aleatório.
ABILITY_METRONOME2_DESC,Cast a random upgraded spell.,,Lanza un hechizo mejorado al azar.,Lance un sort aléatoire amélioré.,Wirke einen zufälligen verbesserten Zauber.,Lancia un incantesimo potenziato casuale.,Lance um encantamento aleatório aprimorado.
ABILITY_DOLLUP_NAME,Doll Up,,Muñequita,Mise en beauté,Auftakeln,Abbellimento,Arrumação
ABILITY_DOLLUP_DESC,Gain +1 [img:cha].,,Obtiene +1 [img:cha].,[img:cha]&nbsp;+1.,Erhalte +1&nbsp;[img:cha].,Ottieni +1 al [img:cha].,Obtenha +1 de [img:cha].
ABILITY_DOLLUP2_DESC,"Gain +1 [img:cha].
Bonus Passive: You have a chance to inflict Charm on units that contact or attack you. This chance increases with your [img:cha].",,"Obtiene +1 [img:cha].
Pasiva de bonificación: Tiene una probabilidad de infligir embrujo a las unidades que contacten o ataquen a esta unidad. Esta probabilidad aumenta con tu [img:cha].",[img:cha]&nbsp;+1. Passif bonus&nbsp;: vous avez une chance d'infliger Envoûtement aux unités qui vous attaquent ou vous touchent. Cette chance augmente selon votre [img:cha].,"Erhalte +1&nbsp;[img:cha].
Bonuspassiveffekt: Verursache mit einer gewissen Wahrscheinlichkeit Charme bei Einheiten, die dich berühren oder angreifen. Die Wahrscheinlichkeit steigt mit höherem&nbsp;[img:cha].","Ottieni +1 al [img:cha].
Bonus Passivo: Hai la possibilità di infliggere Fascino alle unità che ti toccano o ti attaccano. Questa possibilità aumenta con il valore del tuo [img:cha].","Obtenha +1 de [img:cha].
Bônus passivo: você possui uma chance de aplicar feitiço em unidades que atacarem ou entrarem em contato com você. Essa chance aumenta de acordo com o seu [img:cha]."
ABILITY_STACKTHEDECK_NAME,Stack the Deck,,Trampas,Dés pipés,Karten zinken,Mazzo Truccato,Baralho Reforçado
ABILITY_STACKTHEDECK_DESC,Gain +1 [img:lck].,,Obtiene +1 [img:lck].,[img:lck]&nbsp;+1.,Erhalte +1&nbsp;[img:lck].,Ottieni +1 alla [img:lck].,Obtenha +1 de [img:lck].
ABILITY_STACKTHEDECK2_DESC,Gain +1 [img:lck]. You have +99 [img:lck] during your next action.,,Obtiene +1 [img:lck]. Tiene +99 [img:lck] durante la siguiente acción.,[img:lck]&nbsp;+1. Vous aurez [img:lck]&nbsp;+99&nbsp;pour votre prochaine action.,Erhalte +1&nbsp;[img:lck]. Während deiner nächsten Aktion hast du +99&nbsp;[img:lck].,Ottieni +1 alla [img:lck]. Hai +99 alla [img:lck] durante la tua prossima azione.,Obtenha +1 de [img:lck]. Você possui +99 de [img:lck] durante sua próxima ação.
ABILITY_INFILTRATE_NAME,Tunnel,,Túnel,Tunnel,Tunnel,Tunnel,Túnel
ABILITY_INFILTRATE_DESC,"Dig to any open tile.
[s:.7](Castable once per battle.)[/s]",,"Excava a cualquier casilla vacía.
[s:.7](Se puede lanzar una vez por combate).[/s]",Creusez jusqu'à une case libre. [s:.7](Une fois par combat.)[/s],"Grab dich zu einem beliebigen freien Feld.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Scavi fino a una qualsiasi casella libera.
[s:.7](Lanciabile una volta per battaglia.)[/s]","Vá por debaixo da terra até qualquer espaço.
[s:.7](Um lançamento por batalha.)[/s]"
ABILITY_INFILTRATE2_DESC,"Dig to any open tile.
[s:.7](Castable once per battle. This spell costs 0 mana.)[/s]",,"Excava a cualquier casilla vacía.
[s:.7](Se puede lanzar una vez por combate. Este hechizo cuesta 0 de maná).[/s]",Creusez jusqu'à une case libre. [s:.7](Une fois par combat. Coûte 0&nbsp;mana.)[/s],"Grab dich zu einem beliebigen freien Feld.
[s:.7](Einmal pro Kampf verwendbar. Dieser Zauber kostet 0&nbsp;Mana.)[/s]","Scavi fino a una qualsiasi casella libera.
[s:.7](Lanciabile una volta per battaglia. Quest'incantesimo costa 0 mana.)[/s]","Vá por debaixo da terra até qualquer espaço.
[s:.7](Um lançamento por batalha. Este encantamento custa 0 de mana.)[/s]"
ABILITY_BURST_NAME,Burst,,Explosión,Explosion,Explosion,Esplosione,Estouro
ABILITY_BURST_DESC,"Fire a magical blast.
[s:.7](Castable once per battle.)[/s]",,"Lanza una explosión mágica.
[s:.7](Se puede lanzar una vez por combate).[/s]",Lancez une explosion magique. [s:.7](Une fois par combat.)[/s],"Feuert eine magische Explosion ab.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Spari un'esplosione magica.
[s:.7](Lanciabile una volta per battaglia.)[/s]","Realize uma explosão mágica.
[s:.7](Um lançamento por batalha.)[/s]"
ABILITY_BURST2_DESC,"Fire a magical blast.
[s:.7](This spell costs 0 mana. Castable once per battle.)[/s]",,"Lanza una explosión mágica.
[s:.7](Este hechizo cuesta 0 de maná. Se puede lanzar una vez por combate).[/s]",Lancez une explosion magique. [s:.7](Une fois par combat. Coûte 0&nbsp;mana.)[/s],"Feuert eine magische Explosion ab.
[s:.7](Dieser Zauber kostet 0&nbsp;Mana. Einmal pro Kampf verwendbar.)[/s]","Spari un'esplosione magica.
[s:.7](Quest'incantesimo costa 0 mana. Può essere lanciato una volta per battaglia.)[/s]","Realize uma explosão mágica.
[s:.7](Este encantamento custa 0 de mana. Um lançamento por batalha.)[/s]"
ABILITY_SUPPRESS_NAME,Stun,,Aturdimiento,Étourdissement,Betäuben,Stordimento,Atordoamento
ABILITY_SUPPRESS_DESC,"Chuck a rock at a unit, inflicting Stun on that unit.
[s:.7](Castable once per battle.)[/s]",,"Lanza una roca a una unidad y la aturde.
[s:.7](Se puede lanzar una vez por combate).[/s]","Lancez une pierre sur une unité, lui infligeant Étourdissement. [s:.7](Une fois par combat.)[/s]","Wirf einen Stein auf eine Einheit, der Betäubung verursacht.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Lanci una pietra contro un'unità, infliggendole Stordimento.
[s:.7](Lanciabile una volta per battaglia.)[/s]","Jogue uma pedra em uma unidade, aplicando atordoamento.
[s:.7](Um lançamento por batalha.)[/s]"
ABILITY_SUPPRESS2_DESC,"Chuck a rock at a unit, inflicting Stun on that unit.
[s:.7](This spell costs 0 mana. Castable once per battle.)[/s]",,"Lanza una roca a una unidad y la aturde.
[s:.7](Este hechizo cuesta 0 de maná. Se puede lanzar una vez por combate).[/s]","Lancez une pierre sur une unité, lui infligeant Étourdissement. [s:.7](Une fois par combat. Coûte 0&nbsp;mana.)[/s]","Wirf einen Stein auf eine Einheit, der Betäubung verursacht.
[s:.7](Dieser Zauber kostet 0&nbsp;Mana. Einmal pro Kampf verwendbar.)[/s]","Lanci una pietra contro un'unità, infliggendole Stordimento.
[s:.7](Quest'incantesimo costa 0 mana. Può essere lanciato una volta per battaglia.)[/s]","Jogue uma pedra em uma unidade, aplicando atordoamento.
[s:.7](Este encantamento custa 0 de mana. Um lançamento por batalha.)[/s]"
ABILITY_SECONDWIND_NAME,Second Wind,,Cambio de aires,Second souffle,Durchschnaufen,Nuovo Slancio,Segunda Chance
ABILITY_SECONDWIND_DESC,"Refresh your basic attack, movement, weapon, and trinket action.
[s:.7](Castable once per battle.)[/s]",,"Restaura el ataque básico, el movimiento, el arma y la acción de baratija.
[s:.7](Se puede lanzar una vez por combate).[/s]","Recharge votre action d'attaque de base, de déplacement, d'arme et de babiole. [s:.7](Une fois par combat.)[/s]","Frische deinen Grundangriff, deine Bewegungs-, Waffen- und Accessoireaktion wieder auf.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Ricarichi il tuo attacco base, il movimento, l'arma e l'azione con i ciondoli.
[s:.7](Lanciabile una volta per battaglia.)[/s]","Reinicie suas ações básicas de ataque, movimento, arma e acessório.
[s:.7](Um lançamento por batalha.)[/s]"
ABILITY_SECONDWIND2_DESC,"Refresh your basic attack, movement, weapon, and trinket action.
[s:.7](This spell costs 0 mana. Castable once per battle.)[/s]",,"Restaura el ataque básico, el movimiento, el arma y la acción de baratija.
[s:.7](Este hechizo cuesta 0 de maná. Se puede lanzar una vez por combate).[/s]","Recharge votre action d'attaque de base, de déplacement, d'arme et de babiole. [s:.7](Une fois par combat. Coûte 0&nbsp;mana.)[/s]","Frische deinen Grundangriff, deine Bewegungs-, Waffen- und Zubehöraktion wieder auf.
[s:.7](Dieser Zauber kostet 0&nbsp;Mana. Einmal pro Kampf verwendbar.)[/s]","Ricarichi il tuo attacco base, il movimento, l'arma e l'azione con i ciondoli.
[s:.7](Quest'incantesimo costa 0 mana. Può essere lanciato una volta per battaglia.)[/s]","Reinicie suas ações básicas de ataque, movimento, arma e acessório.
[s:.7](Este encantamento custa 0 de mana. Um lançamento por batalha.)[/s]"
ABILITY_RATROULETTE_NAME,Rat Roulette,,Ruleta de ratas,Roulette rate,Rattenroulette,Roulette dei Ratti,Roleta de Ratos
ABILITY_RATROULETTE_DESC,"Deal 1 damage to a random unit. If you kill that unit, take an extra turn.",,"Inflige 1 de daño a una unidad al azar. Si mata a esa unidad, juega un turno extra.","Inflige 1&nbsp;point de dégâts à une unité aléatoire. Si vous la tuez, jouez un tour supplémentaire.","Verursache bei einer zufälligen Einheit 1&nbsp;Schaden. Erhalte einen zusätzlichen Zug, wenn diese Einheit stirbt.","Infliggi 1 di danno a un'unità casuale. Se uccidi quell'unità, ottieni un turno aggiuntivo.","Cause 1 de dano a uma unidade aleatória. Se você matar essa unidade, obtenha um turno adicional."
